Audio_Song,Lyric_Song,Arousal,Valence,Quadrant,Emotion,EnhancedEmotion,lyric_id,word_count,unique_word_count,lexical_diversity,avg_word_length,line_count,avg_words_per_line,positive_word_ratio,negative_word_ratio,sentiment_ratio,top_word_1,top_word_1_count,top_word_2,top_word_2_count,top_word_3,top_word_3_count,top_word_4,top_word_4_count,top_word_5,top_word_5_count,repetition_ratio,repeated_words_count,repeated_phrases_count,mfcc_1_mean,mfcc_1_std,mfcc_2_mean,mfcc_2_std,mfcc_3_mean,mfcc_3_std,mfcc_4_mean,mfcc_4_std,mfcc_5_mean,mfcc_5_std,mfcc_6_mean,mfcc_6_std,mfcc_7_mean,mfcc_7_std,mfcc_8_mean,mfcc_8_std,mfcc_9_mean,mfcc_9_std,mfcc_10_mean,mfcc_10_std,mfcc_11_mean,mfcc_11_std,mfcc_12_mean,mfcc_12_std,mfcc_13_mean,mfcc_13_std,chroma_1_mean,chroma_1_std,chroma_2_mean,chroma_2_std,chroma_3_mean,chroma_3_std,chroma_4_mean,chroma_4_std,chroma_5_mean,chroma_5_std,chroma_6_mean,chroma_6_std,chroma_7_mean,chroma_7_std,chroma_8_mean,chroma_8_std,chroma_9_mean,chroma_9_std,chroma_10_mean,chroma_10_std,chroma_11_mean,chroma_11_std,chroma_12_mean,chroma_12_std,spectral_centroid_mean,spectral_centroid_std,spectral_bandwidth_mean,rolloff_mean,flatness_mean,contrast_mean,zcr_mean,tempo,rms_mean,rms_std,beat_strength,low_energy_ratio,energy_entropy,brightness,warmth,activity,harmonic_energy_ratio,harmonicity
A114-120,L004-120,0.8374999999999999,0.85625,Q1,Excitement,Excitement/Happiness,L004-120,323,131,0.4055727554179567,3.498452012383901,29,11.137931034482758,0.0340557275541795,0.0030959752321981,5.5,love,10,never,10,too,9,much,9,don,6,0.5944272445820433,45,4,-151.44354,83.47248,80.14579,28.826756,-1.671255,24.390362,14.595481,17.202263,0.31097588,15.515226,4.1527596,11.86738,-1.398774,11.2904,2.964961,10.673513,-2.306229,10.948396,4.0262327,9.616847,1.117813,8.850505,4.870223,7.8556437,-2.74982,9.594438,0.3006441,0.24802057,0.41566753,0.28684637,0.57712245,0.3275068,0.41560388,0.27006087,0.4499632,0.31883684,0.35319,0.2612188,0.454043,0.29552287,0.39708424,0.29473442,0.33265543,0.26019314,0.4700118,0.32662672,0.35046017,0.26504532,0.37791336,0.29495314,2703.010446973592,849.7715383786907,2684.4794121163263,5814.824822888117,0.029842224,22.21633677669153,0.1324308988351605,[107.66601562],0.07893225,0.04532719,1.6164061,0.49661306,10.059898,0.1979664,0.34136242,[0.07081934],0.4207789,1.3565267
A115-84,L005-84,0.73125,0.78125,Q1,Happiness,Celebratory,L005-84,181,66,0.3646408839779005,3.281767955801105,18,10.055555555555555,0.0,0.0,0.0,new,14,york,12,make,6,up,4,start,3,0.6353591160220995,36,3,-218.36545,101.08139,79.774864,25.274742,-21.523262,22.076435,38.710083,14.172198,-4.9551,13.993918,15.6653185,9.132294,-7.0057125,10.624904,-0.31475896,8.262697,-12.371842,8.151501,7.135847,8.306842,-6.0776925,8.177677,0.76118433,7.611033,-8.265689,7.547126,0.28964967,0.20477687,0.41866824,0.29827723,0.45434117,0.30894813,0.31060612,0.20210575,0.40428543,0.29165077,0.40138566,0.27779874,0.50568074,0.30736428,0.3786022,0.2658393,0.40894064,0.26718113,0.48516917,0.31952444,0.32327905,0.22441486,0.37077773,0.3033632,2699.508495303941,622.8185690003016,2366.13261773825,5343.23435685952,0.02758071,24.35243328859312,0.1584415967250386,[117.45383523],0.031234091,0.016264183,1.2160672,0.42995036,10.103098,0.14659448,0.43170553,[0.03057136],0.5165386,2.7737179
A128-109,L018-109,0.8625,0.7125,Q1,Surprise,Exuberant,L018-109,668,122,0.1826347305389221,3.12874251497006,57,11.719298245614034,0.0029940119760479,0.0029940119760479,0.6666666666666666,oh,98,put,20,like,20,if,19,then,19,0.8173652694610778,56,11,43.14357,30.343761,55.15222,18.108885,-6.12988,11.795161,23.713892,13.634365,-2.895949,10.694803,13.53417,10.516522,9.233634,9.456422,15.538177,9.656685,6.1273108,7.1118546,10.304002,8.364979,2.4459553,8.166066,4.361198,7.097195,2.0631065,7.257139,0.44610184,0.30038175,0.35607255,0.24881941,0.33236274,0.24231227,0.38898927,0.25861925,0.45908004,0.3186858,0.36075425,0.26226822,0.40902176,0.2786648,0.38556072,0.23426484,0.49885276,0.31734455,0.5124327,0.32626808,0.41478708,0.24123132,0.51065785,0.31223887,3081.9379181737563,553.8164366416645,2746.282396899909,6293.070279998307,0.053819686,20.565242487822523,0.1537439682904411,[95.703125],0.37236986,0.08829252,1.3366292,0.4167784,10.292358,0.216303,0.36381745,[0.29697466],0.4810919,2.2495785
A132-121,L022-121,0.85625,0.875,Q1,Excitement,Excitement/Happiness,L022-121,369,92,0.2493224932249322,3.6720867208672088,51,7.235294117647059,0.005420054200542,0.0,2.0,ah,24,stayin,23,alive,23,re,12,can,7,0.7506775067750677,71,18,-17.532087,58.29029,66.4824,14.54523,3.6828313,20.141678,24.519302,12.558573,9.091342,9.023073,12.08706,10.292675,2.3583434,8.555086,6.096272,7.223489,-1.6907573,6.098463,7.504485,5.6344485,-2.2692652,5.483931,-2.0995777,5.41714,-3.369951,5.82224,0.6621863,0.31700352,0.36838183,0.19171318,0.37064904,0.23177603,0.4482257,0.26666182,0.42047364,0.22276312,0.550038,0.2849255,0.40483302,0.20463957,0.49617356,0.2449749,0.48877025,0.2822659,0.41247842,0.2502378,0.46199587,0.30436257,0.4445398,0.21697114,2986.999739064544,432.7020968983624,2872.254625783056,6556.328354779412,0.04715323,21.059665424112648,0.1480882352941176,[107.66601562],0.18663415,0.055595823,1.2399453,0.4495124,10.240999,0.21396774,0.35848054,[0.1674513],0.45680568,1.9394277
A146-118,L036-118,0.9,0.825,Q1,Excitement,Cheerful,L036-118,192,38,0.1979166666666666,3.364583333333333,29,6.620689655172414,0.0052083333333333,0.0,1.0,come,17,shake,12,now,12,baby,9,twist,9,0.8020833333333334,27,9,9.174096,22.022085,92.57401,24.003326,-44.28892,23.979555,37.499146,14.31574,-12.803081,18.049225,21.805777,14.766918,-14.150761,11.577878,6.857349,10.22735,-15.803967,9.692274,4.734685,9.588118,-5.649478,10.520487,-1.3478856,9.75163,-6.799273,8.921887,0.2822389,0.26603934,0.34364936,0.2606032,0.4637677,0.34834152,0.27302462,0.2383064,0.368781,0.30062175,0.416877,0.29154298,0.4135115,0.31382766,0.31657737,0.255191,0.3465618,0.28172103,0.42134753,0.3115568,0.33608323,0.2977966,0.36062235,0.30475894,2441.532931578289,524.7590683336356,2074.0248380652515,4684.4497017238455,0.012006704,21.96156448452452,0.1492461210452251,[123.046875],0.26900667,0.03664061,1.3019975,0.45835647,10.317016,0.11422574,0.5067119,[0.27583692],0.47986633,2.5130553
A148-102,L038-102,0.8,0.84375,Q1,Excitement,Bright,L038-102,259,93,0.3590733590733591,3.4092664092664093,41,6.317073170731708,0.0115830115830115,0.0,3.0,her,13,uptown,11,girl,8,when,5,ll,5,0.640926640926641,51,4,-115.844696,56.707344,110.62473,15.963437,-64.26976,12.056822,57.1024,12.750584,-43.83517,12.626027,51.658207,8.624728,-27.17109,10.200487,29.615633,7.1173177,-17.723082,7.430198,24.099094,8.192427,1.398474,8.24967,4.9582734,6.102401,6.287992,6.972758,0.2827163,0.22148578,0.30539516,0.2388913,0.32915884,0.28920728,0.36390725,0.26156986,0.523006,0.36034498,0.36948314,0.22604237,0.48349088,0.31816953,0.4077907,0.28722855,0.4100155,0.3078419,0.3665587,0.2840226,0.37467948,0.27595362,0.45613196,0.32949725,2582.536404924286,403.6804917225908,2131.0706591890444,5261.669997812986,0.0013327196,23.161905112099426,0.1657130121257776,[129.19921875],0.09117557,0.033080198,1.1949465,0.45168626,10.22155,0.14278346,0.46618554,[0.0981651],0.4013974,1.3331183
A152-108,L042-108,0.8625,0.8875,Q1,Excitement,Excitement/Happiness,L042-108,219,78,0.3561643835616438,3.634703196347032,42,5.214285714285714,0.0,0.0045662100456621,0.0,champions,12,ve,6,no,6,time,5,but,3,0.6438356164383562,29,7,-68.632774,21.491888,58.38487,17.096397,-7.7961736,11.501102,37.136974,11.813415,-1.2006356,8.725817,9.688082,7.3965044,0.8905407,7.801767,6.4583955,6.952755,-3.1150434,6.631578,12.356796,7.7656884,-6.0277414,6.9944077,3.60145,5.613847,-6.376952,6.3803325,0.39118862,0.28373456,0.3140039,0.23527086,0.3328202,0.29527062,0.3533954,0.27069676,0.4281228,0.30056342,0.39787334,0.296163,0.32966268,0.22453336,0.41539034,0.32106647,0.42786524,0.27056077,0.5692903,0.33317858,0.4772544,0.32608113,0.39530817,0.25809145,3100.9241827737774,510.26872555592666,2624.346922583516,6152.746128519253,0.047295213,22.125749256331844,0.1793016368759674,[99.38401442],0.1025299,0.023963893,1.0701642,0.3823695,10.295223,0.19950326,0.41015777,[0.08491527],0.55196565,3.3607543
A153-130,L043-130,0.8500000000000001,0.90625,Q1,Excitement,Happy,L043-130,250,78,0.312,3.736,27,9.25925925925926,0.004,0.008,0.3333333333333333,what,9,feeling,9,all,8,can,8,now,6,0.688,47,4,9.093984,32.705837,82.832115,13.564793,-15.080329,11.896982,12.647376,11.288282,1.1328826,8.73269,1.7842185,10.4414835,-0.18972726,6.650324,5.2430167,7.5102463,-0.01778956,7.209887,5.8905916,7.030927,-2.90298,6.5884914,-1.6266432,6.709136,-1.9711837,6.4141374,0.42037827,0.2856313,0.48936892,0.31873804,0.39129382,0.2879314,0.32796812,0.26729134,0.39913976,0.33500797,0.33666533,0.24218984,0.4345201,0.32089773,0.3114825,0.22695915,0.374631,0.27993438,0.42188776,0.31694028,0.35657623,0.2641203,0.4486204,0.34107804,2640.856090267916,394.5595585250372,2614.331460199563,5568.666195700354,0.034819398,20.952945130711825,0.1316843355988967,[129.19921875],0.23679224,0.068358414,1.1034416,0.48390207,10.248534,0.16166276,0.40659922,[0.25494477],0.491973,2.4327302
A160-149,L050-149,0.8625,0.9375,Q1,Excitement,Exuberant,L050-149,194,77,0.3969072164948453,3.247422680412371,23,8.434782608695652,0.0257731958762886,0.0154639175257731,1.25,re,9,only,5,first,4,last,4,everything,4,0.6030927835051546,39,2,-115.02567,75.65187,109.484764,25.043867,-18.9173,24.303486,17.4647,13.237435,3.773847,13.323804,7.033239,9.363821,0.45944583,9.503145,10.73115,9.110427,7.095637,7.54963,10.86815,7.943656,-3.8551762,7.46655,6.7067423,8.372515,0.6488667,7.3772774,0.64134806,0.3439157,0.4334209,0.25556886,0.3882004,0.33122107,0.305863,0.25434884,0.37313977,0.3017051,0.38583234,0.32138336,0.29913217,0.24350548,0.358335,0.27802557,0.33636448,0.2796611,0.4092949,0.31071112,0.35223246,0.3001211,0.39413765,0.25820962,1971.4365146248235,544.0704598571863,2205.8092443803457,4188.891337013835,0.0109748095,24.027324944194067,0.0883520734568498,[129.19921875],0.14020328,0.07527399,1.6520305,0.61427015,10.112463,0.097725384,0.36745363,[0.15095129],0.4131158,1.3810126
A162,L162,0.71875,0.825,Q1,Happiness,Excitement/Happiness,L162,454,125,0.2753303964757709,3.2797356828193838,63,7.2063492063492065,0.0066079295154185,0.0088105726872246,0.6,re,13,that,12,baby,11,think,10,wonderful,10,0.724669603524229,64,10,-224.3387,42.36155,54.876015,23.10702,14.050446,21.685825,28.589424,18.72095,5.0080156,15.155573,10.472052,14.424794,4.447997,12.51708,1.8779569,9.723242,-6.1647134,10.257749,8.788171,10.697509,-5.3998976,10.759364,2.2144659,11.033944,3.7702768,11.079959,0.38412157,0.30383813,0.35435808,0.27763817,0.38469052,0.3032867,0.38498878,0.299253,0.41695717,0.30157745,0.3753932,0.28884944,0.40374067,0.2982883,0.50630546,0.33279315,0.41723183,0.2745746,0.40210623,0.300115,0.3761163,0.28135404,0.361591,0.26730582,3148.8980949256606,759.875541092912,2918.632772513155,6800.700543760884,0.040696513,22.521039533379103,0.1540602929082817,[89.10290948],0.031057738,0.008248782,1.57204,0.43377367,10.283156,0.23798679,0.34302893,[0.02306112],0.403512,1.3940172
A166,L166,0.90625,0.83125,Q1,Excitement,Excitement/Happiness,L166,517,135,0.2611218568665377,3.388781431334623,62,8.338709677419354,0.0058027079303675,0.0019342359767891,1.5,go,49,up,20,wake,19,before,18,yeah,17,0.7388781431334622,56,7,-18.521324,47.643555,75.61548,30.682646,0.07874216,18.652834,22.119207,14.781196,1.6438926,12.024622,13.983606,12.153248,-0.65293854,10.3276205,10.552646,8.148319,1.8758703,8.263259,8.196112,8.562328,3.1486707,7.831126,0.47295094,6.6513042,-0.21487813,7.217642,0.47450227,0.30983612,0.41497046,0.28320286,0.44697508,0.32206655,0.34864774,0.27350974,0.30727655,0.22143596,0.4505335,0.33425054,0.3661505,0.25603005,0.41766334,0.33739167,0.3402381,0.26257166,0.4050761,0.27993459,0.47261837,0.3320003,0.3810382,0.25520006,2727.2432672428195,869.728046179634,2642.622639438593,5741.7195094633735,0.04022737,21.85988436923024,0.1299637452130793,[80.74951172],0.23196517,0.067282304,1.4811747,0.48120606,10.249607,0.20358674,0.33300492,[0.15609228],0.40723136,1.5380496
A167,L167,0.84375,0.85625,Q1,Excitement,Cheerful,L167,247,90,0.3643724696356275,3.88663967611336,46,5.369565217391305,0.0161943319838056,0.0,4.0,twistin,24,night,11,away,11,re,11,lean,8,0.6356275303643725,34,6,-52.004353,39.392056,79.656494,23.735859,-3.2404695,19.577278,32.308247,12.129203,6.6246147,12.349609,18.043531,9.645428,-3.320273,10.17993,4.7245784,8.692705,-1.5453305,9.641987,2.450117,8.036248,-0.9795585,7.129906,3.4838452,7.7514744,-3.8092172,7.6532087,0.3351914,0.26970232,0.3811212,0.31934002,0.25345805,0.21903837,0.26155558,0.22930156,0.37155434,0.31591433,0.32993105,0.28890932,0.39988708,0.33975434,0.34801796,0.2767471,0.42825642,0.28470406,0.5585827,0.36107853,0.42717472,0.28751534,0.3982518,0.32010594,2478.093770642802,696.8355778672257,2541.6882245001075,5305.742916898462,0.019861048,23.11245539923506,0.098532661934017,[80.74951172],0.19529255,0.041550532,1.4391099,0.5099777,10.302504,0.169125,0.33833408,[0.13141482],0.59545934,4.058417
A187,L187,0.8125,0.8374999999999999,Q1,Excitement,Playful,L187,344,110,0.3197674418604651,3.5232558139534884,58,5.931034482758621,0.0087209302325581,0.0,3.0,wow,26,oh,24,what,24,greatest,12,dancer,12,0.6802325581395349,35,7,-32.549534,46.65165,87.12126,21.42939,-11.475934,16.675781,56.68216,16.736553,10.155873,9.48078,9.742975,8.36028,-3.0120385,7.7615867,7.6660657,7.944515,0.4552034,6.380235,1.7028383,6.581585,-0.6854167,6.3843966,3.2753694,5.5211782,-5.1047177,6.258693,0.49663305,0.30652535,0.43941495,0.24704927,0.54535425,0.2740872,0.5321596,0.2612069,0.47936526,0.28316832,0.45251456,0.29237473,0.40383312,0.22183901,0.6306558,0.31851074,0.47432715,0.22615576,0.4246944,0.25904167,0.47187504,0.2560919,0.4032377,0.22810441,2252.154689439494,517.0663848351674,2294.073497394973,4624.905367163313,0.015776498,22.129969739786027,0.1069112960768188,[112.34714674],0.253036,0.09595563,1.5543909,0.50320476,10.2309,0.1170392,0.37999913,[0.23689893],0.36670274,1.0679177
A196,L196,0.85,0.825,Q1,Excitement,Energetic,L196,252,93,0.369047619047619,3.928571428571429,42,6.0,0.0079365079365079,0.0,2.0,dancing,14,street,11,re,7,music,7,there,7,0.6309523809523809,50,11,-51.575222,41.162422,62.249504,20.354303,-22.203798,12.989252,50.65283,12.8576,0.23674597,8.216111,15.4452095,9.092528,2.556341,8.345852,9.251441,7.8165793,4.943884,7.627584,2.3044837,6.73065,-2.1986384,6.265876,3.6454322,6.711758,-4.8437443,6.0796485,0.47882548,0.254361,0.49716887,0.2828833,0.44546348,0.27558702,0.46458563,0.2764387,0.53611714,0.29216406,0.457748,0.24103124,0.5432014,0.28476253,0.47820115,0.29031494,0.52258104,0.2908179,0.45134416,0.26804397,0.4305909,0.259467,0.48404223,0.29290554,2885.510909546761,516.9316981944058,2329.2117097813143,5202.051877237326,0.042553566,21.65064605988833,0.1892426198481037,[63.02400915],0.13801926,0.03306257,1.2758392,0.34400243,10.291979,0.14874496,0.47636083,[0.07248773],0.43866557,1.945463
MT0000040773,MT0000040773,0.60375,0.54375,Q1,Celebratory,Celebratory,MT0000040773,271,104,0.3837638376383764,3.3321033210332103,32,8.46875,0.018450184501845,0.003690036900369,2.5,da,27,roll,8,out,8,there,7,barrel,6,0.6162361623616236,49,1,-186.73114,67.86891,171.13269,19.50679,-84.95857,33.73064,42.3129,22.848953,-23.900415,19.637062,-9.978784,13.050979,13.005519,13.219243,-18.331114,11.047288,0.40947476,10.227001,-0.016861577,8.858501,-8.552735,9.944677,-5.6759777,7.8893127,-1.589476,8.258007,0.23232603,0.2329226,0.28136265,0.27441362,0.2739361,0.25104868,0.2906486,0.26832652,0.44419286,0.35025775,0.2898321,0.25608322,0.32468033,0.3157549,0.31941655,0.27474606,0.45201182,0.32426214,0.45672324,0.34321168,0.2550522,0.23359582,0.31521448,0.31405646,1519.93797872349,341.3842658071624,1184.1736986516937,2894.2908319526414,3.8076396e-05,26.17583242691513,0.1016664298326238,[117.45383523],0.11091588,0.05258551,1.5489484,0.6047376,10.154424,0.0045693293,0.54425263,[0.10856246],0.47026867,1.7764114
MT0000045345,MT0000045345,0.5175,0.7375,Q1,Excitement/Happiness,Excitement/Happiness,MT0000045345,557,137,0.2459605026929982,3.488330341113106,84,6.630952380952381,0.0789946140035906,0.0053859964093357,11.0,love,37,life,10,always,10,can,9,make,9,0.7540394973070018,68,10,-89.08878,87.10264,63.83665,22.736752,12.657298,23.206905,21.381409,16.235054,8.319465,12.129581,10.2302265,15.054217,8.8033905,13.22004,8.408322,12.389522,5.4098306,10.339155,9.827831,10.879982,-8.990549,11.317564,1.914896,10.402574,2.4276464,11.100507,0.44673583,0.35408908,0.30862156,0.27020976,0.29684624,0.24768579,0.4521447,0.35345897,0.27595907,0.24240033,0.30151623,0.297339,0.2853512,0.26223597,0.3683254,0.31253606,0.40695423,0.32889965,0.35423553,0.2683369,0.49379963,0.35195535,0.4438759,0.31267864,2720.5842128514346,804.8972797425154,2833.128034840297,6104.146422395027,0.02817707,24.127122314535598,0.1175744969040247,[123.046875],0.2199665,0.13180985,1.8163975,0.49238366,10.057238,0.19669491,0.32913497,[0.22555159],0.42551324,1.3761957
MT0000080053,MT0000080053,0.54125,0.80625,Q1,Happiness,Bright,MT0000080053,190,60,0.3157894736842105,3.442105263157895,25,7.6,0.0,0.0,0.0,round,8,go,6,ever,6,around,6,like,5,0.6842105263157895,44,8,-153.2543,61.29627,173.82675,26.981619,-53.876953,27.471731,26.730381,21.782026,-7.15574,20.732767,-2.7134929,17.532167,4.4801693,17.904058,-6.128355,13.456496,-2.8032937,12.130212,2.3473096,11.543771,-7.0879846,9.619292,-4.817879,11.520961,-3.312995,9.086756,0.23585007,0.2663894,0.24461032,0.3165969,0.17471555,0.22916968,0.24453211,0.2691007,0.39996368,0.37295255,0.23748422,0.23939578,0.2648633,0.32041103,0.25835878,0.27819917,0.35748008,0.34281957,0.37254828,0.36453146,0.25223008,0.2620789,0.32982725,0.34501362,1149.9909196816532,326.4704328835452,1101.051416178036,2130.6555875547374,0.0008147201,26.139348209022728,0.0661100156747611,[143.5546875],0.21860667,0.07670064,1.5207474,0.7566589,10.1912565,0.010726548,0.35960078,[0.26151676],0.6601389,4.541646
MT0000091401,MT0000091401,0.6243749999999999,0.796875,Q1,Happiness,Fun,MT0000091401,266,105,0.3947368421052631,4.033834586466165,54,4.925925925925926,0.0,0.0,0.0,her,15,pink,15,pedal,15,pushers,15,ooh,9,0.6052631578947368,39,8,-177.35359,78.81777,109.69368,17.635775,-27.603123,36.945164,60.181973,15.848806,-17.379244,14.528679,32.4581,14.910326,-16.466349,10.012547,17.92228,11.495604,-11.679465,7.4832983,10.058691,8.200525,-7.6654987,6.4199705,1.4097109,6.5696173,4.616371,6.784379,0.33383793,0.24786559,0.41569448,0.32346383,0.41989997,0.32680225,0.3825308,0.2754811,0.44045153,0.30917314,0.497176,0.3300985,0.4479779,0.27484208,0.35694078,0.2746254,0.3814235,0.2865717,0.40274563,0.29148698,0.4431321,0.32723278,0.47491577,0.3261134,1989.995544936976,446.5393780406566,2014.6995462473271,4344.369813199173,0.0010098078,24.638553784169368,0.1014937226410505,[78.30255682],0.092565276,0.05297375,1.5478673,0.493738,10.095936,0.08627785,0.45087728,[0.06040081],0.48487324,2.1219647
MT0000093583,MT0000093583,0.5625,0.8,Q1,Happiness,Excitement/Happiness,MT0000093583,284,114,0.4014084507042254,3.464788732394366,40,7.1,0.0176056338028169,0.0,5.0,fresh,16,so,9,ll,5,lady,4,can,4,0.5985915492957746,45,3,-106.99609,81.27145,72.51268,31.799747,1.6245654,27.560389,34.004257,27.710413,-9.073053,16.923054,-5.3411283,24.141697,-2.2491481,17.322489,-3.6071646,17.639898,-9.199345,12.488247,5.9402623,14.806032,-18.085297,14.397949,4.6749673,12.588658,-6.7403836,13.327433,0.43315548,0.30456084,0.27525443,0.20152506,0.38644686,0.31500265,0.2746723,0.24491729,0.37712145,0.28956494,0.5004155,0.351682,0.35641766,0.27112022,0.52630025,0.35451877,0.35810745,0.2528641,0.46652782,0.3330395,0.33762336,0.27071548,0.28959543,0.22457534,2627.068796218006,891.5814716891764,2438.828821625592,5197.671197781897,0.015840381,26.37687608302346,0.1361585483429538,[95.703125],0.1742996,0.09292329,1.7716099,0.46523643,10.084724,0.16739966,0.36862177,[0.13900847],0.4360463,1.30426
MT0000103874,MT0000103874,0.5075000000000001,0.768125,Q1,Happiness,Cheerful,MT0000103874,286,96,0.3356643356643357,3.3286713286713288,40,7.15,0.0489510489510489,0.0,14.0,love,6,every,6,this,5,can,5,want,5,0.6643356643356644,68,13,-199.81581,88.64902,107.27801,21.75809,-32.875877,23.273933,72.62716,22.570482,-12.188871,16.381924,31.295082,20.278812,-11.484913,13.012065,19.30636,13.571084,-6.7503877,7.5043535,11.5812,8.488288,-2.5798953,6.986647,0.042907573,6.8364286,1.8450106,6.829478,0.48367807,0.3317302,0.31645486,0.21891995,0.29297546,0.23812953,0.4340797,0.25296566,0.64442885,0.32912615,0.3760477,0.23992841,0.34122574,0.22981909,0.54167545,0.33232963,0.41789243,0.24758002,0.40372744,0.3127579,0.39478096,0.25771758,0.39157188,0.24354361,2045.805270250738,562.8337000355333,1926.964577481078,4245.287688499273,0.0010268441,25.192534275320646,0.1070865128391472,[151.99908088],0.0759772,0.044217415,1.3606974,0.49385023,10.067502,0.10262972,0.3958475,[0.0962372],0.3534255,1.0550283
MT0000105492,MT0000105492,0.66875,0.8,Q1,Happiness,Excitement/Happiness,MT0000105492,175,74,0.4228571428571429,3.611428571428571,34,5.147058823529412,0.0457142857142857,0.0,8.0,heart,5,re,5,love,4,that,4,unbelievable,3,0.5771428571428572,38,7,-219.29414,82.68583,58.205498,42.13009,15.445769,31.926907,19.685707,19.664446,12.599005,13.65404,-1.5920899,16.788717,2.7170923,13.229104,0.674676,15.118847,-6.16791,12.185787,9.611699,14.883609,-8.102955,14.839136,0.9858721,12.160533,-0.86431354,11.823346,0.5811512,0.34454566,0.54625463,0.31318492,0.4161294,0.27080095,0.43810228,0.3424131,0.33364412,0.28657028,0.352863,0.32260922,0.3611861,0.3157358,0.3478107,0.27920204,0.39048308,0.29844052,0.38426605,0.27830684,0.42781037,0.2978907,0.4527912,0.32394177,2971.151114893938,1452.5827811756146,2832.325357568868,6160.515874818314,0.030856216,24.789416913046697,0.1266249545784883,[99.38401442],0.09273561,0.0859654,1.6233009,0.46213913,9.788538,0.29188484,0.24616641,[0.07680364],0.44523543,1.0663463
MT0000119987,MT0000119987,0.665,0.82875,Q1,Happiness,Bright,MT0000119987,438,188,0.4292237442922374,3.6940639269406392,64,6.84375,0.0,0.002283105022831,0.0,glamorous,21,flossy,10,got,7,no,7,money,5,0.5707762557077626,61,3,-56.541264,88.94604,83.97898,31.371563,-4.7580543,25.251678,14.768973,15.564234,7.85522,12.862934,13.283723,11.981345,9.240703,9.929862,10.157268,8.697372,9.196708,8.075599,4.343434,8.738892,1.8403022,6.966614,2.0357761,6.851436,-0.34619358,8.345717,0.681825,0.3086857,0.3978676,0.22483058,0.33081982,0.26176855,0.31421196,0.24660261,0.37493098,0.29202133,0.33371404,0.27342686,0.36303592,0.2378446,0.5101178,0.3063409,0.42578667,0.2630845,0.52915716,0.34444714,0.40504503,0.25695655,0.5030075,0.26910514,2559.2062252300784,1060.8333625170822,2608.449176735276,5324.759468574642,0.028641881,21.955618648835895,0.109885200996517,[129.19921875],0.2221374,0.10965643,1.6525326,0.518055,10.143049,0.1853315,0.33488217,[0.23916649],0.49557096,1.9627479
